dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.022273	0.23392	0.1683	0.28733	0.36729	0.43262	0.38775	0.40425	0.36549	0.30946	0.38583	0.36233	0.053968	0.021847	0.016493	0.010949	0.015073	0.43262	0.13956	0.029059	-0.1105	0.069946	0.14965	0.17209	0.19671	0.22103	0.23684	0.74583	0.20339	0.33838	0.51371	0.46083	0.12228	0.052088	0.059496	0.16317	0.16057	0.14615	0.13234	0.14176	0.11732	0.12227	0.12275	0.0098427	0.0048035	0.0018432	0.0018005	0.0013531	0.23283	0.27417	0.228	0.25408	-0.11308	0.14131	0.090584	-0.11873	-0.065382	-0.11844	-0.12423	-0.12017	0.045464	0.13443	0.14071	0.051328	0.080241	-0.096457	-0.13418	-0.12084	-0.084694	0.12491	0.36172	0.12424	-0.047295	-0.017028	0.085765	-0.019761	1.87	522.5
0.012051	0.12463	0.2487	0.33497	0.30861	0.25444	0.23971	0.31028	0.30976	0.1581	0.1082	0.26972	0.016829	0.020243	0.021183	0.020962	0.026246	0.33497	0.079626	0.038705	-0.040921	0.055793	0.089324	0.11237	0.1402	0.17054	0.1936	0.5625	0.10002	0.43192	0.48034	0.51948	0.035609	0.083272	0.031934	0.027857	0.018374	0.013126	0.081116	0.035068	0.032669	0.01117	0.12851	0.0067246	0.0022876	0.0012403	0.0011697	0.0014398	0.23436	0.20047	0.22808	0.22162	-0.10723	-0.13807	0.032872	0.021712	0.065016	-0.10069	0.12672	0.063599	0.031825	0.015608	0.13842	0.10283	0.1322	0.041704	-0.078965	-0.13654	0.33725	0.27449	0.34477	0.32345	0.071354	0.064124	0.075617	0.072044	1.6455	836
0.016645	0.15229	0.23996	0.31467	0.42845	0.30564	0.25982	0.30417	0.31492	0.25027	0.078931	0.23626	0.014351	0.013007	0.021592	0.020334	0.025799	0.42845	0.12619	0.099411	-0.02678	0.057607	0.14066	0.17472	0.21532	0.25904	0.2922	0.61146	0.1467	0.32455	0.40988	0.54192	0.023491	0.10267	0.1574	0.12078	0.077613	0.08437	0.1126	0.11799	0.053581	0.019376	0.029273	0.00093021	0.00063013	0.0019071	0.00073262	0.0011762	0.21775	0.28706	0.26018	0.26067	0.12844	-0.10049	-0.13799	0.093781	-0.084101	-0.12736	-0.00092114	-0.012521	0.13452	-0.00044861	-0.10828	0.085928	0.14101	-0.034317	-0.05201	-0.10053	0.38548	0.16038	0.13927	0.21146	0.10274	-0.020997	-0.022384	-0.00035569	1.7991	870.5
0.021376	0.39003	0.15711	0.28133	0.3193	0.27436	0.23278	0.29175	0.2666	0.26152	0.24557	0.22316	0.019373	0.011918	0.013361	0.0040086	0.0037681	0.39003	0.13852	0.019144	-0.11938	0.057746	0.15433	0.19152	0.2358	0.28345	0.31958	0.62813	0.15758	0.53541	0.54863	0.5021	0.12362	0.064648	0.15609	0.159	0.14966	0.15016	0.16403	0.14654	0.12302	0.10909	0.08981	0.0022293	0.0049336	0.0019167	0.0012181	0.00058625	0.26033	0.2566	0.20474	0.25059	0.14141	0.091999	0.01741	0.019497	-0.1122	-0.11714	-0.01684	-0.13217	0.10186	0.088174	0.14041	0.13205	-0.13229	-0.1249	0.13939	0.088851	-0.04927	0.012803	0.2416	0.057	-0.047595	-0.055864	0.025952	-0.04654	2.07	766
0.013453	0.20887	0.28002	0.31535	0.40945	0.3014	0.33371	0.31512	0.29237	0.19591	0.23999	0.17041	0.014017	0.014241	0.01069	0.0061162	0.0022148	0.40945	0.13852	0.067158	-0.07136	0.060239	0.15303	0.18674	0.22619	0.26794	0.29925	0.65	0.1122	0.55721	0.67819	0.84534	0.1131	0.11131	0.05429	0.039627	0.032043	0.026557	0.10682	0.13971	0.085593	0.036796	0.084175	0.0022087	0.0019292	0.0013205	0.00020112	0.00040117	0.18975	0.17173	0.23138	0.20001	0.037144	-0.020185	-0.073496	-0.086103	0.070795	0.13926	0.14127	0.13474	0.14039	0.020831	0.095816	0.1237	-0.11357	0.1225	-0.12739	0.13282	0.266	0.05117	0.33435	0.25309	0.039513	-0.023791	0.06757	0.046084	1.8216	836
0.011891	0.15272	0.27264	0.29725	0.23256	0.1755	0.22822	0.28385	0.30911	0.19705	0.24263	0.18316	0.013614	0.010142	0.011043	0.0064767	0.0023976	0.30911	0.16369	0.085199	-0.07849	0.051534	0.18656	0.24221	0.31159	0.38935	0.44776	0.50104	0.16078	0.2264	0.17958	0.33633	0.067688	0.12276	0.12483	0.079163	0.060619	0.075809	0.071344	0.030731	0.030226	0.019159	0.025121	0.0045373	0.002302	0.0012743	0.00071759	0.00040704	0.20809	0.2897	0.2305	0.24789	0.020087	0.13066	0.13957	-0.043011	0.13365	0.012114	0.094103	-0.14142	0.023842	-0.09455	-0.10772	-0.13209	-0.10001	-0.13539	-0.13425	0.13118	0.35598	0.23249	0.36158	0.31568	0.084517	0.0090967	0.087015	0.05578	1.5785	801.5
0.013434	0.15106	0.23442	0.19651	0.30269	0.36438	0.38141	0.44346	0.34042	0.26818	0.14607	0.21769	0.03021	0.016696	0.015503	0.040673	0.043508	0.44346	0.13016	0.092985	-0.037172	0.054012	0.14696	0.18728	0.2366	0.29099	0.33227	0.49479	0.068372	0.17902	0.25226	0.39897	0.058092	0.063469	0.01517	0.073629	0.11865	0.10228	0.085074	0.057094	0.06316	0.033481	0.026627	0.0024656	0.00387	0.002203	0.0026599	0.0011707	0.22712	0.26758	0.23919	0.24794	0.14086	0.051234	0.1355	-0.074577	-0.13766	-0.10378	-0.14111	-0.00041811	0.090183	0.13233	0.12846	-0.14058	0.072497	-0.088087	-0.14121	-0.065559	0.35814	0.22428	0.20426	0.25784	0.072943	0.021401	0.0078532	0.030472	1.7925	766
0.017186	0.17609	0.23973	0.26901	0.46686	0.39898	0.38977	0.38929	0.38348	0.3542	0.28169	0.21162	0.030274	0.017866	0.015209	0.040314	0.043231	0.46686	0.25087	0.1531	-0.097765	0.0794	0.26228	0.2868	0.31203	0.33488	0.34345	0.61042	0.23289	0.43569	0.55558	0.65913	0.094268	0.09959	0.080314	0.12738	0.16408	0.16514	0.19787	0.066003	0.056201	0.027487	0.010679	0.0018262	0.0021363	0.0016335	0.0010208	0.001586	0.23366	0.32297	0.22591	0.27181	0.01694	0.13793	0.11866	-0.084177	0.0005899	0.059005	0.065866	-0.055798	-0.063213	-0.12948	-0.044655	-0.10567	-0.034075	-0.13175	-0.085843	0.04501	0.32502	0.077934	0.10982	0.17521	0.061104	-0.041018	-0.022871	-0.010781	1.9263	731.5
0.010558	0.15522	0.30077	0.2774	0.30463	0.19503	0.28989	0.25203	0.36539	0.32249	0.053737	0.15244	0.016997	0.016216	0.013513	0.015336	0.019827	0.36539	0.21292	0.11087	-0.10205	0.044738	0.24962	0.34278	0.46552	0.60935	0.70938	0.38021	0.08083	0.38097	0.62828	0.72141	0.025691	0.091377	0.042704	0.14608	0.010412	0.13783	0.11205	0.17392	0.14935	0.017412	0.058577	0.0017999	0.0011992	0.0014295	0.00083105	0.00040917	0.21227	0.21766	0.20565	0.2162	-0.12583	0.055245	0.088742	0.13036	-0.021975	0.14107	0.13803	0.12719	0.13854	0.09643	0.13656	0.058601	-0.11847	0.0081304	0.14089	-0.081755	0.45839	0.15118	0.46263	0.33413	0.14225	-0.0012936	0.16553	0.07277	1.6322	383
0.01033	0.15357	0.30781	0.28261	0.30383	0.19804	0.29272	0.25922	0.36665	0.32329	0.053719	0.15264	0.017112	0.016056	0.013956	0.015438	0.019801	0.36665	0.13136	0.065411	-0.065945	0.044702	0.15402	0.21157	0.28742	0.37633	0.43811	0.41354	0.12673	0.30856	0.47209	0.45861	0.031836	0.096013	0.05328	0.091202	0.027018	0.055773	0.077519	0.15271	0.077423	0.0068666	0.013128	0.0051046	0.0045568	0.0052173	0.0010482	0.00026633	0.20642	0.19951	0.2103	0.20653	-0.097268	-0.07118	0.076872	0.13898	0.019317	0.11656	0.11683	0.14085	0.13868	-0.071601	-0.042602	-0.13	-0.11345	-0.11426	-0.11275	-0.096801	0.46931	0.27237	0.46262	0.39857	0.15633	0.060809	0.16028	0.11978	1.5257	383.5
0.020971	0.21295	0.14775	0.24567	0.38399	0.33176	0.28217	0.25379	0.33867	0.31681	0.31886	0.26129	0.017572	0.016915	0.012035	0.0065318	0.0027029	0.38399	0.15884	0.037791	-0.12105	0.076526	0.16729	0.18563	0.20489	0.22287	0.23168	0.3625	0.1035	0.42962	0.48535	0.51867	0.11376	0.05486	0.077412	0.1606	0.12093	0.090531	0.091279	0.1126	0.14939	0.16392	0.078834	0.0021132	0.0021636	0.0035795	0.001143	0.00061363	0.27501	0.27009	0.25828	0.27376	-0.1413	-0.013062	-0.036195	-0.094199	0.020197	0.058171	-0.10289	-0.13258	-0.062926	-0.0090401	-0.12537	-0.099099	-0.13988	0.14097	0.0407	0.13447	-0.031403	-0.0021124	0.24153	0.061075	-0.047442	-0.032284	0.017017	-0.036225	2.0958	592
0.014768	0.1675	0.23588	0.40048	0.40494	0.36361	0.32684	0.29498	0.24529	0.27272	0.31081	0.23773	0.019954	0.011553	0.011671	0.004336	0.0024115	0.40494	0.074943	0.030568	-0.044375	0.062789	0.082111	0.098565	0.11749	0.13717	0.15163	0.82292	0.097491	0.14436	0.30267	0.45839	0.075651	0.061866	0.10604	0.029708	0.072199	0.023429	0.066804	0.067405	0.042572	0.033162	0.018359	0.0012096	0.0025343	0.0026466	0.0010201	0.00074153	0.24205	0.23714	0.25159	0.24394	0.025311	0.096246	-0.10057	0.14057	-0.13893	0.10122	0.015711	0.11695	0.14092	0.0079104	-0.13306	0.070646	-0.068992	0.11782	0.13888	0.11905	0.1847	0.18088	0.29474	0.22195	-0.01205	-0.0031087	0.05022	0.012129	1.8521	906
0.020012	0.16554	0.33148	0.29679	0.43652	0.43774	0.38122	0.31121	0.34216	0.31292	0.24907	0.25417	0.02521	0.0092981	0.011987	0.0063979	0.0029941	0.43774	0.31244	0.22171	-0.090735	0.074918	0.33046	0.3698	0.41155	0.45113	0.47249	0.29583	0.079363	0.25745	0.21438	0.24202	0.044029	0.11817	0.17704	0.18675	0.19468	0.18917	0.16261	0.12597	0.13811	0.11005	0.069269	0.0043729	0.0022227	0.0021728	0.00014744	0.00058777	0.21337	0.28306	0.25698	0.26777	-0.037646	-0.14014	-0.051849	-0.094725	-0.07674	-0.047018	0.039942	-0.034582	0.025939	0.056466	0.0093959	-0.03072	0.14006	0.037256	-0.00036944	0.1236	0.41524	-0.037698	0.090663	0.1194	0.12957	-0.051262	-0.033764	-0.033893	2.0164	696.5
0.01505	0.2227	0.36185	0.3818	0.38429	0.28088	0.30413	0.30993	0.24019	0.19118	0.066086	0.13548	0.011122	0.0092682	0.010148	0.0027006	0.002157	0.38429	0.12892	0.093099	-0.035826	0.048185	0.14892	0.19857	0.26212	0.33493	0.38812	0.47917	0.14326	0.4525	0.45659	0.48807	0.040787	0.12945	0.11709	0.066779	0.11759	0.16009	0.16291	0.083986	0.046929	0.007076	0.0095495	0.00086784	0.0017806	0.00046487	0.00038998	0.00065514	0.19391	0.20736	0.21278	0.20882	0.0085421	0.089446	0.022693	0.070582	-0.048211	0.024544	0.005616	-0.12655	0.14017	0.10684	-0.11008	-0.075871	-0.082224	-0.0043622	0.11094	0.13964	0.55363	0.18825	0.22496	0.29598	0.22852	-0.0050613	0.014301	0.04642	1.6284	731.5
0.020659	0.25117	0.22238	0.13919	0.29083	0.30397	0.32671	0.31029	0.29797	0.28976	0.3115	0.34579	0.034006	0.0087883	0.0098031	0.0031755	0.0031619	0.34579	0.10871	0.094403	-0.014311	0.06995	0.11657	0.13405	0.15322	0.17217	0.18448	0.625	0.071087	0.73247	0.78192	0.50778	0.12566	0.067659	0.053063	0.13603	0.10293	0.10084	0.093744	0.10079	0.12176	0.15713	0.12518	0.0049058	0.0032125	0.002283	0.00049814	0.0010914	0.25878	0.23044	0.23225	0.24404	0.032886	0.12145	-0.13664	0.06687	0.04849	-0.12063	-0.13321	-0.13816	-0.13166	-0.14142	-0.053144	-0.063777	0.13882	0.081394	-0.060428	-0.0059062	0.2116	-0.020213	-0.11941	0.034409	0.010071	-0.04332	-0.046765	-0.034771	1.88	766.5
0.012624	0.13574	0.21762	0.24397	0.41685	0.22188	0.24194	0.24285	0.36644	0.16417	0.10327	0.049737	0.007892	0.0074898	0.0079694	0.0040225	0.0015348	0.41685	0.15165	0.050456	-0.10119	0.041226	0.18071	0.25633	0.35913	0.48241	0.56174	0.53854	0.1363	0.33716	0.41621	0.4899	0.05317	0.12137	0.10992	0.024965	0.045601	0.075872	0.086754	0.17454	0.079925	0.049144	0.0052541	0.00077417	0.0014669	0.0006844	0.00027061	0.0001711	0.27944	0.27098	0.21189	0.25902	-0.14109	-0.14082	-0.065053	0.079047	-0.0062072	-0.14085	0.07277	0.13877	0.11226	0.13995	-0.050227	0.14127	-0.018481	-0.12856	0.12658	0.085743	0.29557	0.23045	0.40419	0.30269	0.026326	0.011461	0.10686	0.03907	1.6338	870.5
0.013263	0.22743	0.39355	0.26356	0.37558	0.21241	0.32168	0.29578	0.31435	0.15416	0.043575	0.19242	0.011556	0.0079095	0.010046	0.0056616	0.0084245	0.39355	0.057443	0.039569	-0.017874	0.056104	0.064367	0.080798	0.10059	0.12213	0.13849	0.63646	0.071289	0.26314	0.28994	0.28807	0.0085075	0.055136	0.039825	0.041621	0.019299	0.049702	0.05748	0.11728	0.007856	0.00063435	0.017678	0.0020751	0.0013807	0.0010563	0.00075673	0.00019053	0.2065	0.21534	0.21664	0.21363	-0.1414	0.14091	-0.1167	0.021049	-0.14068	-0.0043987	0.0052863	0.050392	0.12787	-0.14142	0.14116	-0.072414	-0.11932	0.13824	-0.13712	0.10483	0.37295	0.26103	0.26395	0.29519	0.092132	0.034782	0.027293	0.046834	1.5605	801
0.015118	0.17608	0.22479	0.25932	0.40865	0.35201	0.26081	0.30455	0.2548	0.32814	0.31911	0.27474	0.020197	0.017552	0.012318	0.006513	0.010094	0.40865	0.3109	0.17305	-0.13785	0.065389	0.33789	0.39911	0.4683	0.53898	0.5893	0.22187	0.16682	0.32085	0.28082	0.5178	0.074584	0.084901	0.095634	0.15071	0.14726	0.10976	0.12928	0.10236	0.14921	0.15464	0.13379	0.0030146	0.0042719	0.0026585	0.00062432	0.00061615	0.24169	0.25703	0.19884	0.24461	0.11159	-0.14085	0.025562	0.005994	0.035692	0.14141	0.12985	0.13186	0.074311	0.1177	0.11198	0.13365	0.1408	-0.11255	0.13559	0.10213	0.32167	-0.097675	0.12031	0.11046	0.063722	-0.042713	-0.0021795	-0.022704	2.0355	627
0.014923	0.24985	0.39523	0.37143	0.47367	0.27866	0.32092	0.34531	0.34519	0.30902	0.27781	0.22148	0.01426	0.018685	0.01538	0.011955	0.016921	0.47367	0.12983	0.036793	-0.093032	0.054926	0.14609	0.18494	0.23214	0.28388	0.3232	0.76042	0.18316	0.56133	0.66362	0.68495	0.076202	0.14509	0.091893	0.072111	0.091095	0.12124	0.09258	0.03906	0.044289	0.035605	0.067687	0.0033485	0.00061129	0.0017793	0.00048693	0.00020244	0.22558	0.17786	0.16826	0.19669	-0.018105	0.072894	0.0042273	0.026958	0.059281	0.023182	0.04285	-0.12814	-0.12075	-0.081194	0.053646	0.10626	-0.1042	0.0027259	0.14091	-0.12627	0.26097	0.090643	0.47937	0.27327	0.026123	-0.026731	0.17817	0.042554	1.7896	836
0.024639	0.4565	0.38337	0.31733	0.38637	0.42153	0.42151	0.42084	0.40752	0.36528	0.4211	0.43743	0.046858	0.022564	0.010621	0.020461	0.023966	0.4565	0.15538	0.0044154	-0.15097	0.076143	0.16381	0.18213	0.20142	0.2195	0.22858	0.55	0.15373	0.2352	0.28263	0.3344	0.21322	0.12971	0.11805	0.10243	0.13894	0.17166	0.12304	0.12025	0.12336	0.0882	0.085603	0.0035927	0.00211	0.00097575	0.00095807	0.00060997	0.23179	0.1817	0.089732	0.19778	-0.037398	-0.023746	-0.03239	-0.071935	-0.12823	-0.1174	-0.082198	-0.13932	-0.12245	0.0062519	-0.13919	0.11831	0.1226	-0.12684	0.0073365	0.12824	0.05075	-0.016698	0.17375	0.14255	-0.024931	-0.042218	-0.020873	-0.0069306	1.8499	570
0.02401	0.50341	0.37588	0.32481	0.38389	0.42824	0.44258	0.42926	0.41609	0.37197	0.4236	0.43909	0.047122	0.013121	0.010905	0.01402	0.016518	0.50341	0.088556	0.00024368	-0.088312	0.069201	0.09516	0.1099	0.12615	0.14229	0.15298	0.63854	0.051041	0.23111	0.41163	0.50262	0.20392	0.13136	0.12497	0.10935	0.13953	0.17042	0.12925	0.13087	0.11112	0.098958	0.095401	0.0041168	0.0024436	0.00018806	0.0006922	0.0007076	0.21875	0.12895	0.091776	0.17801	0.048647	0.11827	0.13463	0.11659	0.030382	-0.021248	0.014362	-0.14127	-0.053588	0.11107	-0.032511	0.11137	0.0012093	0.055206	-0.1349	-0.040827	0.013518	0.055254	0.20197	0.18233	-0.030955	-0.0277	-0.018985	0.0087588	1.6868	662
0.0067998	0.1195	0.12899	0.10705	0.1342	0.11987	0.20973	0.29002	0.28284	0.070903	0.02784	0.033349	0.0084389	0.011559	0.017401	0.0060118	0.0051941	0.29002	0.0969	0.055523	-0.041376	0.025739	0.12685	0.21681	0.36239	0.55471	0.58285	0.4875	0.11664	0.29789	0.30554	0.33617	0.038857	0.035425	0.014908	0.017121	0.025663	0.037402	0.14244	0.13907	0.034405	0.010174	0.0090694	0.00064838	0.00051962	0.00099271	0.00044522	0.0010278	0.25814	0.24381	0.23629	0.24688	0.1305	0.13755	0.092446	0.12076	-0.060035	-0.11783	0.10219	0.10091	0.11613	-0.029923	0.13628	-0.072033	-0.13468	0.076556	-0.034983	0.13805	0.31889	0.17559	0.26659	0.25473	0.049783	-0.0088281	0.030371	0.022766	1.676	748.5
0.014031	0.16256	0.28759	0.2862	0.35773	0.29962	0.29758	0.35504	0.36614	0.33973	0.30487	0.25527	0.016379	0.02065	0.012759	0.0059021	0.0032975	0.36614	0.17992	0.069682	-0.11024	0.065752	0.19532	0.2302	0.26953	0.3096	0.33797	0.61979	0.15122	0.45237	0.38891	0.73073	0.063735	0.084705	0.050269	0.065057	0.065428	0.076928	0.16981	0.16665	0.059042	0.043458	0.029977	0.0052739	0.0016181	0.001264	0.00082745	0.0009959	0.24329	0.23245	0.2141	0.23393	-0.13302	-0.053783	-0.03933	-0.052452	-0.075239	-0.072859	0.13362	0.1371	0.094684	0.13977	0.14054	0.14025	-0.13617	0.016948	0.013718	0.13914	0.20487	0.017691	0.33805	0.17527	0.0014679	-0.046407	0.084374	-0.0059066	2.023	557
0.015112	0.12825	0.21652	0.21816	0.42048	0.30268	0.3348	0.30937	0.3939	0.3311	0.261	0.2282	0.017844	0.012483	0.013899	0.0063736	0.0022924	0.42048	0.081814	0.009383	-0.072431	0.056048	0.091694	0.11515	0.14341	0.17417	0.19755	0.78229	0.099165	0.28307	0.30276	0.4105	0.020349	0.038212	0.026725	0.066311	0.11351	0.10497	0.10265	0.10226	0.072343	0.040965	0.013974	0.00069337	0.0043563	0.0012537	0.0013129	0.00050799	0.24122	0.25695	0.23108	0.24645	0.091337	-0.13291	0.10833	0.075533	-0.13471	-0.12896	-0.11597	-0.12941	0.14102	0.12565	-0.01114	0.036242	-0.13521	0.13645	0.13319	0.077509	0.18281	0.22109	0.37696	0.24906	0.009754	0.014834	0.085144	0.025585	1.6542	662
0.012565	0.13058	0.19673	0.18818	0.43912	0.26341	0.31825	0.29908	0.33134	0.22963	0.12646	0.15602	0.010792	0.015926	0.014765	0.0045226	0.0028731	0.43912	0.23128	0.10338	-0.1279	0.056417	0.25887	0.32424	0.40281	0.48811	0.55293	0.33958	0.046446	0.55432	0.70229	0.45334	0.060077	0.034276	0.063271	0.083587	0.084003	0.1521	0.14656	0.15751	0.10314	0.029366	0.012778	0.0011603	0.00010218	0.0038693	0.0011022	0.00058615	0.25326	0.30453	0.25063	0.27617	0.023893	-0.09647	0.009067	0.12196	-0.070996	0.13459	0.10478	0.14137	0.13731	0.070233	-0.10347	0.11273	0.10066	-0.11507	0.12758	0.099998	0.21	0.073143	0.28871	0.18102	-0.0017783	-0.035127	0.038701	-0.01098	1.8739	522.5
0.013982	0.14393	0.2519	0.22382	0.43939	0.30454	0.34716	0.34069	0.34803	0.23331	0.12511	0.15634	0.010931	0.01635	0.014272	0.0046172	0.0029653	0.43939	0.17634	0.054804	-0.12154	0.057339	0.19674	0.24483	0.30227	0.36423	0.41126	0.43021	0.15998	0.55779	0.41714	0.40861	0.028833	0.083254	0.12274	0.098492	0.061823	0.075723	0.13562	0.1122	0.11332	0.01624	0.011461	0.005328	0.0035377	0.0016034	0.0017538	0.00029831	0.24757	0.2764	0.23288	0.25737	0.047163	0.0081175	-0.012462	-0.13339	-0.13173	-0.11511	0.021625	0.045518	0.11499	-0.13944	0.11452	-0.14136	0.13727	0.14002	0.12297	-0.015104	0.1925	0.10523	0.36781	0.20602	-0.0036247	-0.034059	0.0827	-0.0030142	1.8275	487.5
0.026571	0.52353	0.3186	0.47126	0.59046	0.51872	0.49014	0.50115	0.53772	0.41719	0.34828	0.2684	0.017664	0.025553	0.021118	0.018421	0.023399	0.59046	0.14953	0.0081933	-0.14134	0.082506	0.15514	0.16707	0.17907	0.1895	0.19153	0.63958	0.12048	0.34219	0.46225	0.59791	0.19039	0.11516	0.15943	0.14997	0.17011	0.17316	0.15738	0.17732	0.11022	0.084998	0.053009	0.0038807	0.0045465	0.0016551	0.0011577	0.00059797	0.24311	0.18606	0.10395	0.20738	0.098991	0.13803	0.055623	-0.10955	-0.10077	-0.13258	-0.1365	-0.094184	-0.10797	0.030492	0.12654	-0.079786	0.095429	-0.024976	0.066215	0.0040934	0.0074113	-0.018295	0.23924	0.12192	-0.049081	-0.058642	0.0052094	-0.031137	1.8503	661.5
0.019413	0.27071	0.37533	0.33852	0.38268	0.46334	0.51215	0.34423	0.31766	0.21826	0.15715	0.22905	0.021025	0.014485	0.015579	0.0047059	0.0051999	0.51215	0.40095	0.2525	-0.14845	0.053113	0.45422	0.58271	0.74095	0.91649	1.0493	0.21563	0.23098	0.82075	0.87598	0.91136	0.14871	0.21517	0.20215	0.18685	0.23125	0.25525	0.18535	0.15254	0.10404	0.074876	0.10768	0.0083821	0.0015174	0.00089662	0.00073128	0.00057854	0.12806	0.27026	0.26531	0.25279	-0.099948	-0.0038574	-0.12204	0.10889	0.08462	0.086137	0.014632	0.1287	0.1378	0.1384	0.1413	0.14053	-0.043088	0.057035	0.11571	0.13064	0.5308	0.0135	0.27063	0.22132	0.22262	-0.045744	0.023566	-0.00049237	1.7697	627
0.024228	0.41153	0.66972	0.74983	0.62572	0.56534	0.60602	0.5849	0.50394	0.42651	0.38685	0.30454	0.03255	0.011865	0.016694	0.0065327	0.0041166	0.74983	0.40281	0.28184	-0.12097	0.086704	0.41379	0.43691	0.45928	0.47723	0.47291	0.56354	0.23562	0.64239	0.80256	0.95797	0.10249	0.15225	0.13584	0.14088	0.24236	0.32677	0.30852	0.27018	0.21008	0.12986	0.036311	0.0092312	0.0010174	0.0028651	0.00051484	0.0009388	0.037869	0.29744	0.17709	0.23286	-0.061637	0.038467	-0.023288	-0.14141	-0.01158	0.013506	0.031652	0.01807	0.02506	-0.016713	-0.026402	0.063931	0.11583	-0.03683	0.080303	0.1287	0.12771	0.095353	-0.047048	0.23564	-0.014391	-0.038012	-0.05327	0.018482	1.6401	1846
0.017018	0.19012	0.2413	0.26659	0.38725	0.39955	0.3836	0.35572	0.34808	0.31238	0.16462	0.15912	0.011198	0.014983	0.00813	0.0036166	0.003348	0.39955	0.086276	0.0085008	-0.077775	0.059236	0.095633	0.11748	0.14323	0.17066	0.19134	0.56979	0.10758	0.28576	0.40397	0.52411	0.079253	0.067233	0.090089	0.079725	0.10756	0.10421	0.10628	0.1318	0.067587	0.029789	0.029165	0.00060779	0.00043761	0.0021466	0.00078762	0.00021781	0.23391	0.20072	0.21921	0.22292	-0.021481	0.015059	0.073562	-0.017669	-0.0066227	-0.099937	-0.11221	-0.045305	-0.061348	0.011435	0.11154	0.13099	0.13781	0.12918	0.13842	0.096752	0.11638	0.12359	0.41957	0.21257	-0.024873	-0.023991	0.12309	0.0092298	1.8321	461.5
0.016874	0.1879	0.21503	0.27314	0.3894	0.40671	0.38556	0.35864	0.34898	0.31295	0.16412	0.15836	0.011181	0.014984	0.0084746	0.003627	0.0033066	0.40671	0.058632	0.0041006	-0.054531	0.053917	0.066223	0.084451	0.10677	0.13139	0.15007	0.61667	0.077291	0.2009	0.28496	0.37038	0.054135	0.058742	0.093013	0.13457	0.11466	0.11442	0.10827	0.098727	0.077027	0.034978	0.029556	0.00043504	0.0032618	0.0032898	0.00060097	0.00048895	0.22877	0.21296	0.22336	0.22686	0.14136	0.13933	0.14141	-0.11793	0.011851	0.067103	0.072014	-0.020672	0.088859	0.10403	0.088419	-0.043056	-0.1343	-0.14128	-0.14101	-0.11667	0.097587	0.24825	0.43672	0.2444	-0.027833	0.020538	0.13269	0.020266	1.7158	540
0.014448	0.18414	0.18467	0.19458	0.40271	0.43546	0.34734	0.24042	0.31431	0.39082	0.34113	0.21586	0.045804	0.064008	0.051565	0.073899	0.074489	0.43546	0.12421	0.053872	-0.070338	0.068236	0.13385	0.15545	0.1794	0.20337	0.2196	0.71771	0.18332	0.50475	0.59781	0.6612	0.021098	0.055513	0.081658	0.10452	0.11109	0.048337	0.061221	0.1179	0.13287	0.041047	0.10299	0.0033267	0.0025851	0.010588	0.011311	0.012316	0.24994	0.23751	0.24068	0.24362	0.11107	-0.13609	-0.064472	-0.057324	0.055712	0.14138	-0.035617	0.12251	0.069736	-0.081556	0.13674	0.12042	-0.13299	0.093627	0.13453	0.13656	0.12524	0.15079	0.23348	0.16752	-0.022313	-0.0083236	0.0091996	-0.0099355	2.0208	592
0.014834	0.14797	0.20924	0.17749	0.39695	0.32718	0.30116	0.30341	0.30082	0.26869	0.10441	0.16315	0.020642	0.019756	0.019051	0.0066034	0.0037936	0.39695	0.15407	0.051402	-0.10267	0.065165	0.16756	0.19819	0.23286	0.26833	0.29366	0.47917	0.11426	0.35869	0.34013	0.45378	0.028045	0.04289	0.04797	0.082009	0.085621	0.086966	0.13797	0.12268	0.047733	0.049007	0.029457	0.0032085	0.0022259	0.0023123	0.0012874	0.00059115	0.2451	0.27633	0.23674	0.25675	0.076694	0.1228	0.0059161	-0.075619	-0.11041	-0.14102	0.07058	0.12171	-0.13114	0.12225	0.10974	0.10974	-0.060078	0.11251	0.14064	-0.039802	0.13357	0.094207	0.28148	0.16319	-0.017868	-0.030999	0.035761	-0.013184	1.8909	557
